body,label
OPEN before CLOSE 10/25 Stocks drop $DJIA Under Armour miss $UA Apple awaits $AAPL housing improves & a cold NYC,0
Love when someone can still write about $MSFT in a fresh way.,-1
"If only there were an easy rhyme or reason to this ""market""$ES $ES_F $SPX $SPY $QQQ $IWM $VXX $VIX $AAPL $AMZN $MSFT $XLF",1
$AMZN $MSFT $ORCL - Pentagon's $10B cloud contract down to two companies,1
A new daily high at $187.3 was just reached for $AAPL. Found with MOMO Realtime Stock Discovery & Alerts.    #AAPL,-1
Here's my trash post for the weekend $TSLA $TSLAQ,0
top price gainer stocks on Thursday - $CI $ANTM $UNH $AMZN $HUM $TREE $ABMD $GOOG $NVDA $GOOGL $CSGP $BA $WCG $IMUX $MKTX $IIPR $ORLY $ISRG $BKNG $BYND $COST $MOH $WDAY $GS $SPLK $ROP $SRPT $BIO $FICO $PANW $AIR $NSC $SOLY $NVCR $CHTR $DDS $INTU $NOC $DPZ,0
It represents a rebalancing of the market away from fossil fuels. Straight from the source! $TSLA $TSLAQ,0
"Tomorrow @elonmusk will show us the Gigafactory. IOW, another chapter of the future gets completed tomorrow...can't wait. #modernEdison",0
(and second beauty from the broadcast today...) 2) $AAPL under 2day VW/into 5day VW as discussed. Intense magnetism.,1
@sarahcuda @brianprossi... $goog & $fb control 55% of digital ad spend... rest is highly fragmented. This deal positions $aol for clear #3,1
Timestamp $AMZN,1
"$AMZN like $GOOGL is setting up for a new high run, only $9 higher from here could be trying for 900 as well s/d follow $SPY w/out news",1
"Thanks to @vincent13031925 for the great update of GF3., really awesome view.$tsla #Tesla",1
$TSLA So your're saying there is no deal for $TSLAQ,0
"My ""A"" list keeps shrinking. Stocks like $AMZN $TSLA $UA $PANW $BWLD $LGIH $ZLTQ $BYD are all that's left. Beware the session's last hour!",0
"Did $TSLA actually accuse Vanity Fair and @bethanymac12, both famous for being at the forefront of exposing the Enron fraud of literally spreading FUD? I'm not short enough. $TSLAQ",0
Are ECB rate cuts bullish for $tsla? Coming up next on “nothing makes sense anymore”,0
$AAPL so great but only back to where it was yesterday.,1
$AMZN close below 1490.12 tomorrow can see a 40pt drop.... just keep this level in the sand,1
US companies walk fine line when doing business with China $GOOGL #GOOGL #Sports #Searchtechnology #Software,1
"""My favorite things in life don't cost any money. It's really clear that the most precious resource we all have is time."" - Steve Jobs $AAPL",-1
PortfolioBuzz: See why these assets are trending in 1 watchlist #fintech $AAPL $Blockchain $HSBA …,0
@CNBCFastMoney $AAPL-- ALL FAKE RUMOR,0
!! 10 Hours Left !!How many Teslas will be #FinanciallyDelivered to multiple customers this quarter?  How many were double booked in Q3?$TSLA,1
$AMZN broke support today,0
He’s buying $TSLA and Tilray with a little GLD for a hedge,0
Sold the $aapl position in my friends account. 100% cash now. $spy obv still worries me. Not taking chances. Not liking this market,1
With the exception of $TSLA earnings day.,-1
"$AMZN Katie Stockton is one of the few technicians in CNBC whom I respect. Carter Worth isn’t I’ve followed her for years. Very intelligent technician The worst case (besides Trump Tariffs), SPY could close the two small ...",-1
Stalking the trade... $TSLA,-1
Either he went back to sleep or OD'ed. At this point you cant know which one but investors will desperately hope for the former.Good Luck owning this POS $TSLA,1
"RETWEET IF @elonmusk IS GOING TO BE REMOVED (BY HIMSELF, BOD, OR SEC) FROM HIS EXECUTIVE POSITION AT TESLALIKE IF @elonmusk IS GOING TO GO TO PRISON$tsla $tslaq",0
Pure unadulterated manipulation $tsla,1
lots of charts like $aapl in consolidation mode and lots of them are looking to break out mode $nvda $rht. hold core and trade around.,1
$TSLA. 19% easy money return. Posted 6/2. Close 6/23,0
Amazon starts taking orders in Australia on Tuesday $AMZN $MOAT,-1
"$TSLA With Elon smoking #marijuana & drinking #whiskey on @JREpodcast, hours before CAO & HR Chief quit, important news is getting glossed over:  [a] ""close to zero sales"" in China now        [b] China has been up to 16% of global rev. for last 6 qtrs.",-1
"The words ""car"" and ""reboot"" should never be in the same sentence.EVER.$TSLA",1
General market is coming back $TSLA will probably come back with it,-1
"Wow. $AAPL does make a durable product for sure, but 1st gen iPhone is Precambrian, dog! You still using a Commodore 64 for your word-processing needs?",1
Why is $TSLA DOWN -$5.00 HE!HE!HE!,1
$tsla is the $aapl of the automotive industry.Been saying it,0
$TSLA watching decent support @ S3 ~311,0
"$tslaq $tsla  Montana skeptic will be handing these out to all the bagholders. The  bag will be empty, like there lives after Elon. My religion tell's me  the calender is split by BC and AD. Bagholders presented with this gift  bag containing nothing will be BE and AE",0
$MSFT looking good for today,1
"Take one more look at these $TSLA charts...1. 4/2017-Present, $260-$3252. 7/2012-3/2013, $25-$363. 10/2010-6/2013, $25-$1104. 1/2011-9/2013, $25-$195Let that sink in for a moment.",0
"People with 3 or more year old computers, forget it!I see no difference in performance compared with #Windows8.1MC $MSFT @Windows #Windows10",-1
$TSLA I will focus on Tesla. Looking for long/short strategy,-1
#Earnings & $FED #FOMC huge next week!$AAPL,1
$AMZN  This ,1
"picked some $AAPL up in the low 150s - seems a solid medium term hold, can't go too badly wrong!",0
$aapl stores coming to India. Up market #status and sales set to increase ,1
$TSLA bears fighting hard to keep it from going green * eye roll *,1
$NYMO $SPY $SPX possible path. Rose quite rapidly out of -70/-50 early-October prints.$IWM $QQQ $NDX $RUT #FOMC $FXI $GDX $XLF $XLE $SLV $GLD $MDY $AAPL $BA $BABA $NOW $NVDA $ES,-1
$AAPL this looming head and shoulders pattern points to a possible move to the low $90's,-1
$AAPL Bounce opportunity ahead of earnings.,0
Hey @FredericLambert - Any reason why @ElectrekCo hasn't published about Tesla dropping its TRO case against Randeep Hothi?Shouldn't you clear this for your readers? $TSLA $TSLAQ,1
I blocked that $TSLA bull bot.,1
$AAPL Hope to close $ 114 tomorrow,-1
"If you look at revenues on a 12 month trail basis, the year over year decline is a modest -3%. Constant currency actually flat to up $AAPL",1
"@ericjackson have also been under enormous pressure about doing something w/ that cash (would be nonstop on tv), and who knows what $AAPL",-1
$AAPL green by 10:30am ET.,0
$TSLA if you bought a put Friday: RIP,-1
$TSLA So if u check my posts u will see I bought Just under ONE MILLION $$ worth of amazon calls todayThat & Buffet is bad news 4here,1
$tsla is a fraudulent company so you will look back and say I wished I listened to him that is if you are not a bot $tsla $tslaq,0
"BOOM! Another one Bites the dust. Targets that is! ""@MarketSwingPlayer: $AMZN  Looks like price want to retest lime green pivot now @ 380""",-1
"@SeekingAlpha must do #DueDiligence. A site blogger has broken its Terms of Service.@DZierler apparently didnt report he owned shares in $HIMX when advising readers about it. So he's no longer ""all-in"" on $KOPN?#IntellectualDishonesty @marcreece @EthanRasiel $MSFT $VUZI $EMAN",-1
Also trimmed 1/2 $AAPL .. Will reload if lower. Both common and options.,0
$TSLA bearish candle eating last 2 weeks on weekly..,0
Look at this baby $TSLA,-1
"Yes, $TSLA is very close to $TSLAQ. That's why they're doing the reorg (read: layoffs). That's why Musk is being adversarial to contractors and suppliers. That's why they're switching to 24/7 production. That's why they're selling the highest ASP Model 3.",1
@GuyAdami @jimcramer @JustinPulitzer @RedDogT3 $PCLN $TSLA Two big ER into Thurs Morning could cause Short Squeeze.,-1
Couple lower spikers for $AAPL @venkysrinivasan,0
Short $AMZN Amazon big now!Bezos officially distracted.And you always short a CEO during a big divorce.,-1
"FYI, here are the quarterly adjustments from 2018 due to $TSLA's adoption of ASC 606 from the 10-Qs. Because it's related to leasing, some could be re: to solar, but I'm sure it's mostly auto-related. As you can see, there's quite a boost to gross profit, among other things.",0
$GOOG $AAPL flacrusher: $SIML is what I was referencing last post,0
"@elonmusk I conducted 170 hours of surveillance, accumulated hundreds of pictures and videos, had conversations with the locals, truckers, employees & contracted employees. This experience validated my instincts I had of you. You are not a genius, a disrupter or a great salesman",1
"Today's favorites for #trading : $MSFT, $LL#stockmarket #stocks  #daytrading #nasdaq #nyse",0
"So far, this is (and i can’t believe I’m saying this, since the bar wasn’t that high) much worse than I expected...$tsla $tslaq",0
$AMZN inside day big focus tomorrow,1
"Even Electrek sees that this is a bad idea:“In the meantime, I hope no one bought the FSD package after delivery for $8,000 over the past few weeks”Do Musk & $TSLA really think that their customers are gullible lemmings?Nobody is buying into the “ appreciating assets” BS.",0
The 6 biggest companies in the world (market cap):1 $AAPL2 $GOOGL3 $MSFT4 $XOM5 $AMZN6 $FB Software is eating the world.,1
$AAPL  JPMorgan Chase & Co. Set Price TargetApple (AAPL)$186.79 $228.00Buy,1
Looking for $TSLA panic buying back to 330 again,0
Woah... $TSLA has never charged a fine for a reservation cancelation..,0
$FANG stocks killed it today -- double digit gains across the board!!Red in after-market trading but nothing crazy.. #investing #StockMarket #StockMarketNews $FB $AAPL $NFLX $GOOG,-1
$AAPL:  is now in an official 'bear market' as recently it was 22% below the April high. This is very significant for the entire market.,1
$GOOGL 60 min view,-1
@NotaBubble @yusschr @gorechristopher @7wtc The real Gene Shmunster aka Herman @genemunster has been hiding since $AAPL sold off,0
"So other seem to share my short term bearish view on $AMZN. I originally posted the short idea last week after the volatile earnings reaction but acted on it yesterday. If $AMZN starts to roll over here it ""could"" be bearish for stocks in general!",-1
seems fine #Amazon #monopoly $AMZN,1
When you’re mobile and miss out on $SHOP . The 292.5 puts went from 1.09 to 10.  Oh well still meat left for another round. Happy to nail $ROKU $TTD $HD $BYND short side. $TSLA gift props to @MommasOptions for heads up on negative seasonality few weeks ago! Education pays off!,-1
$TSLA will they/won't they get 100K. LFG,1
Tepper is selling to @WarrenBuffett $AAPL,0
Breaking: 1st Chinese Tesla Model 3s Are Rolling Down Gigafactory 3 Assembly Line | CleanTechnica $TSLA I really don’t think this is priced into the Tesla Stock even by 1 cent.  Tesla is going to surprise in sales numbers in a huge way in the next year,0
"Right now, #Netflix not interested in streaming live sports (unlike #Amazon, now showing Thur Night Football). #contentmarketing $NFLX $AMZN",1
$TSLA 4/06 330 calls buyer 997K premium,0
$GOOG hit with class action lawsuit over gender pay,0
Number of iPhones that have mattered every single quarter for the last 4 years...don't matter anymore lol $AAPL (tanking),0
"Elon Musk says that Model 3s will be coming out of China by the end of 2019, but Tesla is known for setting unrealistic goals",0
$AMZN long into march 8th  6.00,1
"For $TSLA Model Y cannibalization of Model 3, the best analogy is US BMW 3/4 vs X3/X4 sales:2007 BMW 3/4 sedans: 142k2007 BMW X3/X4: 28k2018 BMW 3/4 sedans: 76k2018 BMW X3/X4: 66kBasically, the same (slightly smaller) pie was just redistributed.Model Y optimists: beware",-1
"Is eBay Shopping for Shopify? @themotleyfool #stocks $AMZN, $EBAY, $MELI, $SHOP",-1
Do you think the 4K price interview 3 pm Friday was an attempt to limit he damage on Monday? I do $tsla $tslaq,0
$CRBP $MTNB $NAK $FB $NFLX $GOOG $FB $AAPL Pretty darn good day overall.,-1
"elon: get Johnnie Cochran on the phone, now!todd: he's dead$tsla $tslaq",-1
#WiadomościRynkowe $AAPL $MSFT $SPY $QQQ,0
"You mean like MF Global? That never works out. The only fraud that works out is lying to get initial money to start some business that otherwise wouldn't be available. If $TSLA at this stage has to lie to investors, they are definitely not making it.",0
Recode breaks down the top U.S. companies for R&D spending for the last fiscal year and @Amazon $AMZN leads with $22.6B.,-1
Fintech APIs Consolidate As Plaid Buys Quovo In $200M Deal$GOOGL $SF $C $AXP $GS,1
"The guy was fully aware and laid out his methodology! $tsla is a disaster, but bears whining about data points furthers Musk's fraud. Chill.",0
$Googl $Goog the power of Trump tweet.  Date schedule for 50dma again,1
$AMZN hits 1667. lol. 1650 is next.,-1
$AMZN maybe we get 1850 before Q4,0
$DSCR ALERT expecting press in next 24 hours IMHO!!!... BIDS are 100K USD  $$$$ STRONG#OTC #STOCKS #WALLSTREET $FB $TSLA #WEALTH #MONEY #FOREX #RICH#MONEYGANG #TEAMBILLIONAIRE #TEAMFAM $TSLA $AAPL $FB #FOREX #BTC #HEDGEFUND @papaspoppinpeny @frontpagestocks,1
Great Tesla thread here from a guy whose BUSINESS is working on high-end cars!#55000DollarShitboxes$TSLA$TSLAQ,0
On this day 18months ago Jan van scribbler called $tsla a donut short,-1
"Everyone thinks they can produce an EV successfully and be profitable, but only Tesla has done it so far.Congrats, @elonmusk. $TSLA",1
this one is hotter $tsla ,-1
Waiting for the edit to this story LOL $TSLA,-1
#WiadomościRynkowe #DeutscheBank $CRM $TWTR $DB $GOOGL,0
"@elonmusk is @Tesla forming business relationships with construction companies to use the solar roof tiles at the point of construction of homes being built to be sold?? I know $aapl announced home building partnerships for HomeKit integration , hope $tsla does the same for solar",1
I guess $TSLA and $SCTY longs now hope for $AAPL buyout,-1
Seems like #iOS 10.3 is saving users storage space with #APFS - $AAPL,-1
$TSLA was able to trick the debt market - few buyers actually realized they bought highly subordinated debt w/o covenants w/o assets! Sad!,1
$GOOGL filed US USPTO #trademark for:1,-1
nice run $TSLA,-1
So we launched private twitter for Blackbox finally here’s the day 2 results $SUM $ATUS $CRC $AMZN $M $PCG $YNDX $P $CSCO all machine picked,1
Carter & @Michael_Khouw think it might be time to hit the brakes on $TSLA,1
"@CourtReagan C'mon Court, ask $M CEO if he orders stuff on $AMZN!! #IWould",1
Earnings Season is about to get real interesting! $NFLX $BAC $GS $IBM $UAL $AA $MS $COF $EBAY $MSFT $SKX $V $GE,1
$AMZN Amazon Introduces Counter in the U.S. – Where Customers Can Pick Up Their Package and Shop TooFrom our Stock News Alerts App,0
SELLing $SNAP following AOL&YAHOO to extinctionBurnt $1.1bn cash in last 5 quarters on failed projects & enriching its CEO$1.8bn cash left can last 6 quarters maxNo Strategic Value to anyoneBig competition from $FB $GOOG $AMZN $MSFTSubscale;Wrong business model & NO WAY OUT!,1
$MSFT (-0.2% pre) Gates Makes Largest Donation Since 2000 With $4.6 Billion Pledge - BBG,0
"@morrajuana @markbspiegel  A bigger dummy,@benkallo , will be giving his BS pitch on $TSLA in a few on Fast Money.",0
"Charlie Gasparino is one of the good guys here, folks. He is not here to please the long or short agenda, just report what he hears from credible sources with some color. Don't we want that? $TSLA @CGasparino",0
$AAPL wow! 111.11 open finishes at 103.34 -- 7.77 lower.,-1
$TSLA current stock price: $308.85. #Tesla #TeslaStock #bot,0
Doesnt mean he is wrong. Funny you dont clarify this whe you quote a $tsla short no ?,0
"Inflation is muted. Buy with both fists today. $aapl, $fb, $amzn, $goog",-1
"give the kid a break - everyone gets duped at some point in their investing career, better for it to happen early on. $TSLA",-1
$XLIT: HUGELY OVERSOLD...RSI=28...50MA=.75..BOUNCING$SIRI $TRTC $AAPL $C $NFLX  $MLCG $BETS $SUNE $MPCIQ $PSUN,-1
"Okay, Teslarians: time to sell some $TSLA to cover those $NFLX margin calls.",1
"Competition is heating up for $TSLA... or maybe not:Ford Motor ($F) said to be buying electric scooter startup Spin, according to Axios",-1
$aapl they are buying the $150 and selling the $170,-1
$AAPL on the move early.,0
$TSLA Everything is being dumped except this one. Go figure.,-1
Another win for $AAPL?,1
"$TSLA is currently producing cars at the following weekly rates: Model 3 (~2k/week), Model X (~750/week), Model S (~200/week).",-1
$AMZN has expanded into healthcare. Medicine and dentistry. Competition for $HSIC Henry Schein.,1
@hmeisler and $AMZN trading at all time high.,-1
$AAPL gap and go above the 50 160 is options build should do a touch or push by on level $NVDA gap and fade pattern we see all the time same,-1
"Thank you! Appreciate the replies! One more quickie if you have a(nother) minute. Sounds like the new ""independent"" directors and the new Chairman are *appointed* by the current board, including the current chairman (for 45 days) Musk? Fair or not, is this accurate? tia, $TSLA",-1
"$TSLA We don't know the accuracy of @Jalopnik story. But, @elonmusk & @tesla have a culture of suppressing negative news. In the coming weeks, I suspect that we are going to see news that some of the board members were shell shocked by what they find out about Tesla.",-1
"@TeslaAgnostic @jotiavionica @Fanaticinvestor The difference is ""electricity."" e-BMWs & Audis will skew much younger & teal lots from $TSLA",1
most active stock options Tuesday - $AAPL $AMD $NVDA $FB $TSLA $BAC $AMZN $MSFT $BA $MU $NFLX $ACB $COTY $F $CHK $PBR $EA $DIS $DWDP $TLRY $SQ $BHC $GS $GE $QCOM $FCX $NIO $T $CSCO $LBTYA $CGC $NKE $FCAU $TWTR $C $JPM $BABA $STNE $MS $X $FDX $SNAP $EBAY $BMY,1
"Is this you @elonmusk ?""young man to rise socially beyond his modest upbringing through a combination of talent, hard work, deception, and hypocrisy""""low-born man of superior intellect and æsthetic sensibility who possesses neither money nor social connections""$TSLA $TSLAQ",0
Now every time @apple does an update iOS crashes. Shame on you @tim_cook @AppleSupport $aapl No proper testing done prior to release.,1
"I look forward to the 800 point swings on the DOW returning. Oh, the good ole days! $Tesla $Aapl $Cat $Hmny $Awx",-1
"BTW, do you remember the name of the person who urged you to my $MSFT several times in the past few months?",0
"Hey @Tesla, had an accident in my new Model S and have been waiting for parts from you for since November. The shop cannot begin work. This is absurd and very frustrating. What can you do to help? @elonmusk",0
"Here's a thought, can i get an $AAPL iPhone with a $FLIR One Pro and a $SQ $V reader?  DANG, should've patented that before tweeting LOLZ!",0
$GOOGL 'Cloud killin' it': Wall Street is raving about Alphabet's monster quarter. Here's what top analysts are saying.,-1
Just 4 stocks added $77 or 654 points to the Dow--more than half of the index's 1150-point rally: $AAPL $BA $IBM $HD @philstockworld,1
$spx lets see what happens today... both $amzn and $google are not bad earnings itself if u look at it carefuly. either way not a time to be a hero today.. wait and see. watching $c $blk and if aapl ever falls below 200... its a buy to me.,-1
Aug27: BEARISH $AAPL at 215.05  Stop: 215.83  Target: 213.91  Reward-Ratio: 1.46   This-Week: Neutral  This-Month: Bearish,0
@CatalystTrading covered my $TSLA $153,-1
$TSLA most interesting 10 weeks of the year  GF Announcement   Partnerships  Model3 (Mass)  Autonomous $410-$500,-1
"Morgan Stanley must really want to build a position $TSLA, is all I can ever figure about some of that crap we see.  I bet short interest in Tesla is reduced further by the time of the next report",1
@ShitFund @SAI just don't bet against  $amzn is the lesson learned again and again...,1
"@Juan_MillyDolla yeah, but people were pumping $AMZN and were thinking it was gonna do the same as FB. Haven't even looked at the numbers",0
Interesting stats. Median salary by company: $FB - $240k$NFLX - $183k$GS - $135k$XOM - $162k$WMT - $19k$AAPL - $55k$PFE - $89k$FDx - $50k$C - $48k,-1
"$TSLA $FCX $NFLX $AMZN $WFT $LNKD yesterday, newbies, is what a bear market rally looks like.",-1
"14:55 ET Volume Leader #21 - AAPL 19,144,065 Apple Inc $AAPL 112.96 -0.99 -0.87% High today of 115.00 day low",1
"""Families that bag together, stay together"" -Book of @BagholderQuotes chapter 3, verse 14$TSLA",-1
"I love you all! And I'll love you all even more when $TSLA morphs into $TSLAQ and my far OTM puts ""explode"".",-1
"Premarket Top % Gainers: $AMDA 63%, $AMZN 18.4%, $JNPR 9.8%, $IG 7.7%, $FXCM 5.8%, $V 4.6%, $DUST 4.4%, $SBUX 4%, $ALU $JD $VOD $SWKS $DGAZ",-1
"$AMZN has made another move to step up its grocery game, placing further pressure on Kroger and others.",1
$TSLA - the Demon Capital Barber of Palo Alto/Wall Street.,0
$TSLA the short bet is being challenged Friday n it could be 3rd successful trade so far but let us see,0
$AMZN 1694 reached. look out below.,-1
How are they managing to keep $TSLA anchored to 225 ..like for 3 days straight .nice Profits to MMs,0
"Same can be said for its Disclosure Controls committee, which I do not believe existed previously (perhaps its a way of addressing the SEC settlement?)$tsla $tslaq",1
"""Does abusing #autopilot make bad PR? I'm not sure its clear. It aggravates me as I get to hear more about how Tesla's are suicide vehicles, but it also results in free advertising and few people will miss the fact that the car remained safe...""$TSLA #predictableabuse",1
"Lol you right $tsla went from zero to 4,500 a week in no time lol  Great chart $tslaq",0
 TODAY'S ACTIVE FLOW: $BAC $AAPL $HD $AMD $MU $FB $NFLX $ROKU $QCOM $NVDA $MSFT $HD $CSCO $GE $SQ $JPM $T $C $ZNGA $WFC $TSLA $AMZN $SNAP,0
Tell me a company better positioned for  the weak U.S. dollar and low repatriation rates. $AAPL completes 2/3 of sales overseas and sits on a $268.9B cash pile growing by >$50B per year. @StockTwits $QQQ $SPY,-1
Don't talk about the drug-running ships or Musk's affair w/ El Chapo's wife; talk about the fake truck $TSLA $TSLAQ,0
Would like to see $TSLA holding $304-$305 if I am going to bet on upside into the end of the week and next week's truck event,-1
Lost 60% so far on $aapl puts.,-1
I would sell only to get another position with more time. $TSLA looking like $150 in about a month,1
$AAPL #Update [Apr-20 180 #Calls 3 C] $AAPL Up +45%  First alerted at:4 Now at:5.8  @sleekOptions,1
"RT $NFLX HFT Algos triggered BUY in SIGMA-X, CROSSFINDER, ATS, LX @ 09:48, P/T 122.00 #Quant $MSFT $GPRO $GOOG $AMZN  $FB $AAPL $TSLA $QQQ",1
Stocks To : $ZEN $SHOP $GOOGL $MSFT $GE $EA $SONO $SNE $BA $CELG $DIS $NFLX $WIX $GDDY $SFLY $SGMS $ATVI $AMZN $CMG $JPM $UAL $TTWO $TPR $AMAT $REGN,1
Lyft Is Another Step Closer to Driverless Ridesharing @themotleyfool #stocks $LYFT $GOOGL $GOOG,0
#Bearmama $AAPL IF the monthly chart is printing the abc and IF decides to play out then lifetime 618 is a t 96 and 1382 -1618 around 100-78. Earlier during 2018 sell off this number had come up along with $ES_F to 1800 $AMZN 800 etc. $QQQ $DIA #theory.,1
Top #moneyflow for #sp500 today$GE $T $MON $XOM $NKE $MSFT $GOOG $EIX $NVDA $COST ...,0
if not weird selling of $aapl today market would have seen a solid rally @15minofPham,1
$GOOG $AAPL vantillian: $SAGD something up here 50k volume with high,0
"Remember, $NFLX is king because of content. What if $AMZN spends the $$ to buy up content? They have other businesses to support streaming.",-1
"Apple, median gain in March last 10-years = +10.17%  Premium Members long $AAPL $SPY Different this year?",0
$MSFT broke above a small wedge pattern today,0
$TSLA stop loss is in. not fking around here. locking it in if they drop it a hair,1
$spy $gspc $aapl $nflx $goog $tsla Slack stock gains after MKM initiates at buy,0
Shouldn't be if you're an $AMZN stockholder.,-1
$spy $dia $qqq like $IBM lenovo & $bb name $aapl eventually can be own by China.  US knows this...and I predict no trade deal,-1
"$AMZN +8% is ripping the eye sockets out of ""valuation"" bears",1
$AAPL Is it just me or was the market also down big on last ER? Coincidence?,-1
"Yup, the $tsla worshippers are actually claiming that, that means profit!!!",0
"Last week's Motley Fool's Tech Industry Focus, talking #uber $GRUB and $GOOG",-1
#FMAGAT is the new #FAANGF’n maggot storefronts of the mafia elites. $FB $MSFT $AMZN $GOOG $AAPL $TSLA All accomplishing the agenda of the evil elites.,1
"$TSLA very very dangerous precedent set today with pattern bleeding waterfall to close. spread too thin, raising more debt, RSI overbought",0
$GOOG $AAPL $Pistol Pete$: Let's see $.001 tomorrow Go $COBI,1
$AAPL #APPLE $INTC $CSCO $GOOG $GOOGL $MSFT,0
iPhone ship times are dropping. $AAPL,-1
Amazon $AMZN longs right now including MYSELF! We good... we good ,1
"Btw, Estimated #Earnings Per Share for $AAPL is $1.66 it's 1.68% of the current price",1
I accepted an offer at $MSFT @Microsoft in late Feb 2014...,0
So with the China sales out down 70% we now know why someone was  desperate to pump $tsla up yesterday. He purpose was to limit today’s damage. The strong up manipulation happens every-time there is bad news to be announced by $tsla.  What a joke is the trading in $tsla $tslaq,1
"So overweight $AAPL that it just seems unimaginative to buy more here, but the price is compelling.",0
@Keith_Wasserman oh god stay away from $twtr and $box. They are burning cash and won't get more. Try $aapl $gild $nflx,0
$TSLA trading up thru 277.67 the gap down this morning is a short term buy signal. Who knows what the Great Oz will say or do next to effect stock price but it is a signal.,0
"I'm back, I got stopped out $AAPL at 106.70 for a small gain of .59%",0
Certain to instill confidence in suppliers and creditors. $TSLA,-1
#estate asset watch -volume leaders today:  $GE $T $BAC $NXPI $SNAP $TEVA $MU $MRO $AAPL $FB $AIG $TWTR $NRG $VALE $PYPL $TSLA $INTC $WPX $WFC $LPI $WPX $WFC $LPI $MRVL $GILD $CZR $MSFT $F $BBA $X $NOK $AKRX $DWDP $GIS $SPOT $OAS $CX $TMUS $IQ $AMD $JD $TWX $KMI $FEYE $CCK,0
$FB doing the $GOOG ER sympathy dance,1
@ZoptionZ $AAPL Looking Pretty Hot - Taking My 118 CALLS,-1
$AMZN stock is going to 1000.  There is no doubt.  Why are you not long call options?  $QQQ $AAPL $WMT $BABA,1
"$MSFT AUG.24, 2018 C110 with 5,200 contracts..last at 0.6s",-1
"$250 by the end of the day, would probably bring  some 'epic' tweets this weekend. No better entertainment than an unhinged CEO $TSLA $TSLAQ",0
"Me during summer 2019: Honey, FYI, bought a few hundred $TSLA shares.   Wife: Are you nuts?!Me:",-1
Well at least something is making some sense $TSLA is $296 (should be $196),-1
#TeslaExecutiveDeparturesList update courtesy of @temp_worker's LinkedIn sleuthingHeadliners are 2 guys who were at $TSLA for AWHILE. Jeremy Snyder - Head of Global Business Dev & Special Projects (10 yrs)Dustin Krause - Head of Global Sales Improvement & Operations (9 yrs),1
$TSLA if this opens above $290 I'll be pressing the short,1
Here's why Apple just raised $6.5 billion in debt — even though it's sitting on $178 billion in cash $AAPL,0
Short $tsla over the weekend with @elonmusk email at 191 price where he exercise his options at,-1
Aaaand the cult starts to eat its own. $TSLA,-1
"Makes perfect sense. Market wide open. Smart move @elonmuskTesla is looking to raise as much as $2.3 billion through a bond sale and public offering of its shares, the company said in a securities filing $TSLA",-1
So uhhh... yeah... What's up with this $TSLA Grimes rumor?Has Grimes really not been seen in a month?,0
Lets Punch In Elon Musk's Corporate Headquarters. $BBRY $TSLA @elonmusk,0
$swks $aapl $mmm $wwav $dow @jimcramer #cnbc #madtweets #amidiversified ?,0
Long $TSLA Jan 2019 350 CALLS,0
New 52 wk high:Microsoft$MSFT 65.91,0
"3/Too many times I've had a $GOOG product rendered useless, forcing me to move elsewhere with my collected-throughout-the-years-stuff.",1
"$TSLA working so well, hold",-1
$AMZN  added some  MARCH8 $1685 PUTS @ $11.50 AS HEDGE TO REMAINING $1700 CALLS,-1
"When you lay off 3000 people, a somber tone is appropriate.We knew that margins would be lower on lemur and SR. Nothing worrying there, especially in the longer term as efficiencies and lower battery costs will increase $TSLA's margins.It has $3B to deal with that 900M debt.",-1
$TSLA Sales will be release in the form of emojis and anime pics at 4:20 pm.,-1
"Ouch man, after that $aapl news after hours. ",-1
$TSLA would not be surprise to see it trading at around 217 soon.,-1
"$AMZN might go southwards another +100$ before it takes a U turn for a rebound- imo it means slightly more bleeding till this mayhem stops. Hopefully, it reverses before as Pfizer and some big names report better than expected numbers and couple of upgrades.",-1
We are seeing why there was such a huge onslaught of negative $TSLA press in past couple months with stock <310The 'resistance' KNEW it was last chance to try kill the stock technically before #s and reality took over,-1
$SPY is on a slippery slope down but $AAPL is holding onto its support by its fingernails.,1
R/R is there for $AAPL calls,-1
$BA $AAPL party this morning,1
Fed and earnings helping equities so far. long $msft $aapl $sq from yesterday. $dis making a reversal here added this morning,0
How $googl can convert your voice from one language to another in future no #jobs for translators,-1
So many tech analysts are circling the bandwagon with FANG again in 2019 as their top picks.$FB $AMZN $NFLX $GOOG,0
In the sea of green $TSLA bulls insist on holding on to a sinking ship. But the captain says Titanic will colonize Mars!,0
$AAPL  iPhone Xs for me. #AppleEvent⁠ ⁠,0
So is $TSLA just not releasing their Q1 delivery numbers at all? What is going on here?,1
$tsla $tslaq @elonmusk We are eagerly waiting for your #modely and #ModelTruck Preorder now for the whole familyOnly $16.99 400k reservations,0
"so as news came out, grandpa @WarrenBuffett is still picking $AAPL whenever it dips...grandpa you are awesome~ $C $GE $F $FB $AMZN $TSLA",0
Bit of a topping tail in $aapl.....,0
$TSLA ru ro. $AAPL with enough cash to buy every car company in the world.,-1
Apple: Court order violates 1st Amendment #AppleVsFBI $AAPL -,-1
MOMO hitting wall intraday? $NFLX - 128 / $TSLA - 200 / $NVDA - 116,1
"When a company doesn’t find a way to fully satisfy a vocally disgruntled customer, wronged in many ways... it is obvious this is either 1. willful ignorance of customer treatment2. intentional punishment of customer for speaking upKnowing Elon I assume it’s both. $TSLA $TSLAQ",1
