body,label
"IPhone X costs $999, nearly 40% more expensive than Samsung S9 smartphone. Both have comparable OLED displays $AAPL",-1
$TSLA 4/06 330 calls buyer 997K premium,1
"For $aapl to truly be viewed as services, they need to embrace then keep adjusting iMessage (cross-platform!) for it",0
Fresh all time highs in Microsoft $MSFT,1
Ewon is looking pretty chubby these days. I wonder if there is any stress in his life. $TSLA $TSLAQ,0
"Ford gets 14,000 reservations versus Tesla  240,000. American crooks and corrupts to be squeezed! STRONG BUY @tesla $TSLA",1
I’d rather not just give my money to $AMZN but the @Foyles near my work says that it “might” take 5 days to get the book I want and the @WHSmith that’s on my way home said I can’t order a book while I’m in the shop because they don’t have internet (!) so my patience is fading.,0
Would you be able to stock spare parts for your tunnels? You can't do it now for $tsla cars.,0
Important: $AAPL iPad unit sales fell 25% year on year.,-1
"@SeekingAlpha must do #DueDiligence. A site blogger has broken its Terms of Service.@DZierler apparently didnt report he owned shares in $HIMX when advising readers about it. So he's no longer ""all-in"" on $KOPN?#IntellectualDishonesty @marcreece @EthanRasiel $MSFT $VUZI $EMAN",-1
"3/ No 2018 capital raise.  Rather than tweeting 420, Musk should have been raising capital based on $tsla third quarter results.  The money was there to be had and Tesla needed it.  $5 billion at least could have been raised with little dilution effect",-1
"$TSLA @elonmusk ""Never has the market priced such a profound liability as though it were an asset.""",-1
"Correction on the $GOOGL -- stop at $530, not low of today--",1
@AragornZorEl 8 thousand $tsla Who??? Lol  $tslaq,0
Bought some $AMZN here at 385,1
"I don’t believe Tesla is a sustainable entity. I think q4 will make it viable. This, q3, may be the last gasp Tesla has before going under. Also, think the higher bot activity is indeed a sure sign of desperation. The stock pump might be in hopes of a needed capital raise. $tsla",-1
$TSLA current stock price: $223.90. #Tesla #TeslaStock @TeslaratiApp #bot,0
Seeing how excited you get about this report.... I buy some more shares. $TSLA,1
"$TSLA   Tesla weakness presents a buying opportunity, says Morgan Stanley",1
I need to know if $AMD & $TSLA is for real or not,0
"Whoa! An analyst that admits to being clueless about the most important bit of data about a company he ""covers?"" Something new??? Adam Jonas, step right up!!! $TSLA $TSLAQ$TSLA $TSLAQ",-1
$AAPL took WTI down with it #OOTT,0
$TSLA Will see $260's today imo! About to Collapse!,-1
$AAPL I AM SURE IT WILL STOP THE BLEEDING AT THIS SUPPORT LINE AND THE 200MA AT 192$ .  GOOD LUCK #AAPL,0
$TSLA doji day.,0
"$AAPL, $AAPL Credit Suisse Reiterates Outperform, Raises Price Target On Apple On Larger Base, Longer Cycle -",0
"""it uses 35 giga... 35 billion... which is 35 giga"" -- someone went to @elonmusk's school of ""How To Perfume a Pig to Fool Idiots"" about an hour ago and is getting a failing grade. $TSLA $TSLAQ",-1
Asteroid is bullish for $TSLA,1
lol!!!  Market weakness not helping!!  Surprising but bad data after $AAPL beat subduing!!,-1
Tesla keep doing something bears claim impossible. $TSLA,0
In which the $TSLA Gigafactory becomes the GigaWhiteElephant high-cost producer...,0
"Truly, if you are shorting $TSLA at these levels, you are freakin’ crazy",0
$GOOGL -2.5%,-1
"I'll add that any close scrutiny of the books is bound to trigger a physical inspection of $TSLA's assets, which are almost certainly vastly overstated.They've committed massive accounting fraud assuming profits would wash away their sins. They gambled, and they lost.",-1
$TSLA ready for storm in Shortsville,0
@docker1 I can make more money right now than $TSLA has in the last 15 years by lifting up my couch cushions.,-1
3 Dividend Aristocrats We Refuse to Buy $AMZN $CTAS $WMT $ADM,-1
"$AMZNAmazon, Law Enforcement Joining Forces To Turn Your Front Door Into An Integral Part Of The Surveillance State",0
I can’t believe you included $TSLA in there with all those other real companies....,-1
Love when someone can still write about $MSFT in a fresh way.,1
"$AAPL Amazon Is Headed to $3,000 a Share, Says Bullish Piper Jaffray Note",1
Will General Electric $GE close higher or lower today than yesterday? $GOOGL $GOOG  #StockPolls,0
Today's #HOT #Whisper $AAPL $AMZN $ON,0
"Looks like Carter Worth was on to something. $TSLA bounce to 192.00. Patience short sellers. Let it run, you'll have soon have a new pile of Elon to shovel. @2HarryBawlz @stkbullgod",-1
"DFJ, VC firm that backed Elon Musk’s $TSLA, SpaceX, has hired an external law firm to investigate allegations against founding partner Steve Jurvetson. DFJ started the investigation in August after rumors began ...",0
Remember the hit pieces in early 2018? How many times did the media and $TSLAQ stock bashers scream about Model 3 production being down?Where is Model 3 production today?$TSLA #NotSellingAShareBefore2500,1
$TSLA is likely to be a #SourceOfFund for a while,-1
"$ALOG   When is the buyout? Citi is working on it,  $powi. $nvda.  $aapl. $msft  $orcl. $amzn. $lfin   $riot.  $gbtc. Who’s buying?",0
$TSLA Batten down the hatches! It's sailing into stormy seas.,-1
"$TSLAQ $TSLA Ross Gerber is the TV man-doll face of that company. He brings in celebrities and people investing with ""He was on TV! Let's put our money into his fund.""",-1
There is some rumor about current production version of @TeslaMotors $TSLA Model S P85D capable of 2.8 sec 0-60 mphr.,0
@CHPYXO - Hacked@armyofplanters - Susp@elonpromised - J&B@BossHoggHazzard - Susp@TruthDissemina1 - J&B@URPaul - J&BSuppressing those who try to expose the truth simply draws more attention.h/t @ravenvanderrave$TSLA $TSLAQ,-1
"Jim Cramer on Apple, Qualcomm and Five Below$AAPL $FIVE $QCOM",0
#TeamTesla #TeamChina @GerberKawasaki #VictoryLap @TeslaCharts #HeWasWarned #TrendisYourFriend #Green $TSLA ready to launch on China  Shorts fighting Rapids @TeslaCharts wear a life vest,1
This is a big deal.Rolling Trump inquisition$AAPL $FB $GOOGL,1
I suppose $AMZN glitching causing this disturbance...,-1
"Not 0,5x Sales. And what about if Bezos is successful in finding other businesses to grow into like AWS? How would you value $AMZN then?",0
$GOOG missed #socialnetwork bc it was founded on being open - $FB $SNAP #Linkedin created walled garden not in #Google DNA ...,0
$AAPL then going to strike hard on the takedown and bank,-1
SAI: Amazon CEO Jeff Bezos said something about Prime Video that should scare Netflix $AMZN …,0
$TSLA those you that bought the dip a nice 8.5% gain in just a few days.,1
If $AAPL wants to rip this would be a good place for it lol,1
.@Billy on @SquawkAlley says $AAPL making same mistake as @TIDALHiFi. Only taking care of 'top tier' artists.,0
2/ Tesla cheerleaders believe a number of patently untrue things. $TSLA,-1
"I don't even know how to describe what is going to happen to shorts. It will be like they were erased from reality, yet Tesla continues on & longs all flourish in peace. Maybe we are living in a simulation, one that doesn't have any $tsla shorts. I can finally do back to knitting",1
$TSLA I will focus on Tesla. Looking for long/short strategy,0
HITLIST $AAPL $112-$116 Breakout watch $TSLA $235-$248 Gap up and pull back.-$AVAGE$,0
Funny that on June 18 2012 $LNKD CEO laughed about the idea $MSFT was going to buy them out,0
"Waiting for @GerberKawasaki : $tsla missing sales estimates is a good thing, because it means there are more potential buyers still out there",0
"Really disappointing, really seems like $TSLA is in trouble",-1
"$GOOGL nhod, big bounce, would lock some in",0
Judges typically like to see remorse before sentencing criminals... $TSLA,-1
Market is red and $NFLX is the baby Jesus +2.6%. P/E 320+ Retail is buying AH Oh Lord... help the lost ones $AAPL $FB $TWTR,-1
"""I still think no one will actually buy the $35K version. It only gets them in the store when they start to imagine themselves in one, then just gotta have that glass roof or power seats. Then the software sales after that when FSD starts to #tease them.""$TSLA #TeslaStretch",-1
"""But yes, they have the discretion to make an exception against Tesla. Despite the wide reaching corruptive influence of Jim Chanos and his ilk I'd be surprised if the S&P committee, who are basically a buy side institution, discriminated against $TSLA here.""#BigIndex",1
"“...the road ahead is very difficult,” $TSLA CEO @ElonMusk told employees earlier this month, amid a 7% cut to the company’s workforce. On Wednesday, investors will get their first look at what that means for the carmaker’s bottom line.",1
Thanks for helping humanity.$tsla $tslaq,1
"My view : $SPY $SPX Bulls have forgotten about impeachment , DOJ investigations on big tech companies $AAPL $GOOGL , Whistleblower, No China deal, and no future positive catalyst. Market falls lower before we see ATHs. ",-1
Wow! The new Netflix documentary #FYRE reminds me of $TSLA $TSLAQWorth a watch... @TeslaCharts  @tslaqpodcast  @SamAntar @Paul91701736 @PlugInFUD,-1
"$TSLA might use $324 as pivot for higher pricing, old resistance now new support, good luck!#OptionPros Alerts ",0
"Why don't you release it NOW, before Tesla gags YOU? Seriously, they will do everything they can to get to you! Maybe get a lawyer a.s.a.p.... @StuartMeissner is handling two other Tesla whistleblowers and knows the situation well!",-1
HAHA.  I laugh at anyone stupid enough to get a $TSLA Model 3 at this point.  There are countless stories about Tesla's lack of quality and horrible service... it doesn't require much research to know what you are in store for.,-1
"$AMZN,60min Rotations of 672.38POC. To follow presents would be long 660s to sell at 670/680",0
Apple iTunes finally comes to the Windows app store after a year-long wait $AAPL,0
#TheStrat @RobInTheBlack $AMZNThe 2 bar rev strat on 3m triggers the 2-1-2 up on the teners and it goes for the rev strat on the 30´s,1
Truly blessed $GOOGL,1
$TSLA BTO Nov 01 2019 330 Put at $7.00,0
$GOOG $SPY $DJIA $QQQ My Father used to tell me of this story of a business guy who gave away free salty peanuts and charged an arm and a leg for drinks. Google just took away the drinks....,0
"But you do have to admit, the confusion it will cause in the next quarter will give $TSLA plenty of opportunity to play a quick shell game, even if only for one more quarter.",-1
"Homeboy, $AMZN just bought Whole Foods. There's also nothing proprietary about what Blue Apron does which opens doors to competition.",0
I think $TSLA is out of cash as well #BuckleUp,0
Lol  How could FSD get better? You are currently guaranteed a ticket to heaven when FSD doesn’t work and kills you $tslaq $tsla #tsla,-1
@ThePatrickBateman1 @nobodyWins @Climber even fanboys base will have turn in resentment toward $TSLA out feeling of betrayal!,1
Here's my trash post for the weekend $TSLA $TSLAQ,-1
sohn picks by @chamath 2016: $amzn 2017: $tsla 2018: $box ,0
@RedDogT3 I've been bored in $aapl since 1996.    Boring is good for an investor but must suck for a trader,0
"$MSFT powered upward, breaking a new historic high of $111.15, settling +7.6% to $106.08. Secondary target of 125/30 looks on track. @petenajarian",1
I blocked that $TSLA bull bot.,-1
$CMCSA $AMZN - Comcast set to launch Amazon Prime Video on Xfinity platform,0
"$tsla $tslaq @elonmusk Unsworth brief indeed shows the emperor has no clothes. Unfortunately, that doesn’t move the dial for anyone with financial positions in the security; if you didn’t know Musk is a total fraud before, you’ve long since inculcated yourself from that reality.",0
"Covered $AAPL (Apple Inc) shorts. good good, didn't expect slide this much",1
@paulvigna @ToddinFL Market always harsh $AAPL earnings and couldn't tell you why $203B cash to boot. Any other company die have these #s,0
"because Musk speech is substantially dry about $TSLA, he has to related to something else $AAPL to divert and distract. $TSLA pump and dump",-1
$SPY $AAPL $AMZN $QQQ Welp I had that completely backwards. Taking the loss Monday smh,-1
Still believe $TSLA is just smoke headed for bankruptcy?Incumbent automakers seem rather afraid. READ THIS.,-1
Customer of the year$tsla,0
"So other seem to share my short term bearish view on $AMZN. I originally posted the short idea last week after the volatile earnings reaction but acted on it yesterday. If $AMZN starts to roll over here it ""could"" be bearish for stocks in general!",-1
"$GOOGL Guggenheim analyst Michael Morris initiated Alphabet with a Buy and $1,330 price target saying it has a unique combination of intellectual property, employee talent and financial resources that position it well for global growth beyond implied expectations.",1
Peep the comment section of the article...people are going apeshit. $TSLA #LFG,-1
"$TSLAQ since SolarCity deal was announced: ""This is obviously a fraud!""$TSLA bulls/cult members: ""You are criminals spreading FUD!""Today's article (30 months later): Complete vindication of $TSLAQ.And the beat goes on...Greatest charlatan of our time.",-1
#Apple sold eye-popping 74.5 Million #iPhones over the holidays.  $AAPL,1
$MSFT $HPE *MICROSOFT SAID TO CUT PURCHASES OF CLOUD SERVERS FROM HPE *MICROSOFT SEEKS LOWER PRICES WITH ITS OWN CLOUD SERVER DESIGNS,0
Buying some $fb $aapl $qqq $spy puts here.  Have a feeling we have an ugly afternoon,-1
"$TSLA may close above this but we have a lower low at $219.50.  That said, the important number is the close.",0
"$RETC has pulled back 41%, But bounced 8% Friday. Look for more today. $NSAV $ACB $BIOAQ $VAPE $CELZ $BTOP $HMNY $PLSB $AAPL $TSLA $WH $RLBD $PNAT $DIRV $SODE $MSFT $HIPH $RSHN $NNSR $AMZN $AMRN $FUSZ $FRFS $MGTI $VYST $RDGL $RBIZ $RNVA $MSPC $WWIO $ALKM $HPIL $MLHC",0
Watching into the close$TSLA $SHOP $ROKU $PNRL $TOCA,0
"Total construction spending and ISM manufacturing are both plummeted to contraction, now not even fake phone calls will save us, $spx $qqq $aapl $amzn",-1
$aapl going to $163,1
Yeah that’s exactly right.  Because Doug Ford LOVED working at $TSLA so much he left millions in stock options on the table.,-1
A sample of the 'Line of Resistance and Support' in action today.  The LRS for $AMZN was 975.02 and work on KenChart app continues! $APTY,1
At least Warren bottom picked $AAPL,0
"Musk isn't lying, it is only a lie if he believes what he says to be untrue.  In his mind, he is being truthful when he stated that by building a tent this year, they are now right on track to build 200k of those cars by the end of last year.    Bullish!   $TSLA",1
$AMZN My $TWLO just made an ATH>> woot wootI have posted countless charts and studies on TWLO>>,1
$AAPL I got no words...,-1
Big calls: 1. Tilson thinks that We Work eventually goes bust.2. Fannie Pref and Common are a great value3. Amazon $AMZN is largely done with huge growth capex. He sees profits soaring on 5-6% retail margins,1
Accounting Frauds 101,0
"Did $TSLA actually accuse Vanity Fair and @bethanymac12, both famous for being at the forefront of exposing the Enron fraud of literally spreading FUD? I'm not short enough. $TSLAQ",-1
$MSFT #MSFT November monthly candle opened above the 5.618 extension.,1
@danahull @TSLAQ $TSLA And the Hits just Keep on Comin. To the “Competitors” What Happened to the Easy Button?,-1
@jimmie_richards Don't care about after hours. Were long $aapl and think the stock is really cheap. We expect a good 6 months ahead #apple,0
"Fed just put a bottom in the market. Thank you Fed. Buy $aapl, $fb, $tsla, $nvda, $amzn, $nflx and all tech.",1
Dow Ends Sharply Lower Led by Apple and Goldman as Trade War Fears Grow$DJIA $AAPL $GS,0
"In 21, if you hit on 19 & get 2, you win. But do it over the long term & u lose. Isnt going long $amzn now hitting on 19? If not, why? 1/2",0
$googl close over 1207 makes a call holders dream scenario a real possibility #anythingcanhappen #optionlottery,1
*VERY LOUD DISTORTION* - Elon Musk Q42018  $TSLA Call,0
That's great point about the long-time perma-bulls doing the right thing when $tsla files and apologize to their brain-dead followers.  I'd also love to know what % of longs who bought at the funding secured high-tick still own those cost-basis shares....,1
#DeepFakeVideos #DeepFakePhotos #Nvidalize $NVDA $CMCSA $DIS $FOXA $CBS $VIAB $T $AAPL $GOOGLThe camera: A Palestinian weapon of choice [@The_NewArab],0
"$twtr is already leased to $goog through search visibility , so maybe $aapl or $baba steps in to buy",0
"If $TSLA holds $342 this morning, shorts are in deep water with no lifeboat.Timing with Martin Tripp tweets is just too odd...@KenCuccinelli once told me that there is no such thing as coincidences, and I think he was right.",-1
$TSLABBC News - Tesla adds Larry Ellison to its board,0
"Cheap call option upside: $BIDU calls cheaper than 100% of history, $FB 100%, $QQQ 100%, $CCL 100%, $CRM 100%, $GOOGL 100%, $DAL 100%",0
Wonder if Michael Knight had to pay $10/month to talk to Kitt in Knight Rider.  $AAPL #AppleWatchSeries3,0
$AAPL:  is now in an official 'bear market' as recently it was 22% below the April high. This is very significant for the entire market.,-1
"Yeah, let's see a REGULAR car even TRY opening its doors after a snowstorm!P.S. Ask about $TSLA range reduction in snowstorm temperatures.",0
"$SPY China-""Lets meet to discuss trade""  Trump- "" NO!"" $SPX $QQQ $IWM $DJI $AAPL $TSLA $FB $AMZN $GS $JPM $BAC $C $GOOGL $SPOT $XLE $BA $BABA $UVXY $LYFT $CMG #tradewar #China #TradeTalks #tariffs #currency #manipulation #phonecallthatneverhappend",0
General market is coming back $TSLA will probably come back with it,1
"1/How big is the market for #Tesla Model 3 outside NA?W/ the news $TSLA is starting to take orders in Europe, I wanted to take a look at how many potential customers exist & where they are.$TSLAQ",0
"Putting together SpaceX rocket landing blooper reel. We messed up a lot before it finally worked, but there's some epic explosion footage …",0
Pure unadulterated manipulation $tsla,-1
"3 #Growth #Stocks That Could Soar More Than #Nvidia @themotleyfool #stocks $SNE, $MSFT, $NVDA, $NTDOY, $CARA, $AGX",0
$AAPL and $AMZN both rigged. Hopefully they just halt the markets before we crash any farther$ES $ES_F $SPX $SPY $QQQ $VIX,-1
$aapl wow still going exponential,1
$TSLA shorts are about to cover.,1
"Hey, I am sure you're right and glad you like your Samsung!I've had many issues with Samsung and will NEVER go back.I love my #iPhoneXR, #AppleWatch, #iPad, #AppleTV and the ecosystem that works flawlessly between all of them.Can't wait to get the new #iPhone11Pro.$AAPL",0
Apple Stock Price: 96.94 #apple $AAPL,0
"$TSLA $TSLAQ don't miss, Maxwell was structurally insolvent very recently - in their Sept 30 2018 report, they had $23M in cash, and had to liquidate their High Voltage division in December to generate some cash to survive! see attachments next tweet",-1
This is gold! $tsla Jim Cramer totally hung live on tv,1
Amazon Earnings Preview: Will AWS Drive Growth Again? $AMZN,0
Now you fucking Tesla bulls. Which one of you suckers bought at 375 $tsla huh. I sold to you. You better hold the bag tight. Not covering until 0.0 You fuckers constantly teasing me all week.,-1
"For God's sake, make it stop!!I may get violent if I hear one more person talk or tweet about all the companies or countries $AAPL could buy with its cash hoarde...IF Tim wanted to...But he doesn't want to!! So STFU!!!=^.^=",0
"Worst case scenario, according to former SEC chair Laura Unger: ""An officer and director ban. The SEC has authority to ban those who are unfit for office. And as a founder and face and personality of Tesla, for better or worse, that would be a pretty onerous sanction."" $TSLA",0
"Out $GOOGL puts even here at $0.70. Taking too long, markets trying to bounce back also.",0
@CFANewYork Lots of mentions of $MSFT. Calcbench shared $NOC example on Revenue Recognition.,0
The most underestimated part of Tesla’s business - SOFTWARE - Full Self Driving - Games- Software update- Insurance- Robotaxi- Autopilot- Summon- DancingOnly company other than Apple doing software and hardware right$TSLA #Tesla,1
"Tesla is saying L5, not L4.  They've got data proving that autonomy is safer than a human driver.  Autopilot has prevented me from getting into a horrible crash.  You seem like you're short $TSLA",-1
Hotweekend $MSFT $BA  $CRWD $SKX $CHWY  $FCX,0
$TSLA - New Retail policy:  we will actually open more stores if needed.   What a genius plan!  I think this was actually part of the 10-K released on 2/19.  So confusing!    $TSLAQ,1
"GOOD AMOUNT OF LONGER-TERM BULL POSITIONING TODAY, SIZE TOO.. JUNE & SEP 2018 C .. $QCOM $FB $AMZN $GOOGL",1
$AMZN down $84,0
PortfolioBuzz: See why these assets are trending in 1 watchlist #fintech $AAPL $Blockchain $HSBA …,0
"$AAPL Apple Arcade Could Be a Big Hit, But Its Value Won't Be Realized Overnight",1
Hot take: $goog hotels search has been taking market share from $trvg now with antitrust lawsuit looming is bullish for Trivago.$expe $trip $bkng,1
"BREAKING: Alphabet first-quarter revenue $24,750 million vs. expected $20,257 million; shares up $GOOGL",1
$MSFT - Microsoft's Bond Sale Is Largest of the Year,1
"If I hear ANY-FUCKING-BODY say ""who could have seen this coming !!??""I swear to God....$tsla $tslaq",-1
$GOOG hit with class action lawsuit over gender pay,-1
I can't believe I'm saying this but iPad pro commercials look like Surface Pro commercials. C'mon $AAPL,-1
"“Peak production” hmmm “pack production” “minimal cap-ex” hmmm “exponentially” hmmm “manual operation, automated” hmmm “the two should not be confused” hmmm. “Fluff” hmm “placement of fluff” hmm “human hands way better” hmmm. “Fail to pick up the fluff...” $TSLA  IS MUSK HIGH?!",0
I’m sure all parts of the fall out from this crash are extremely good for the environment $TSLA $TSLAQ,-1
$GM $TSLA This Jones at Morgan Stanley whom is bought and paid for by Tesla and Uber has no credibility GM is a buy-his TSLA target 400?,0
Even $TSLA Elon Musk selling into the bubble. Aren't they smart? Just follow #smartmoney  $SPY,-1
"$AAPL false breakdown could be a good long bouncing from under 150 for a 4th time today, but need confirmation. Otherwise expect followthu",0
$TSLA Anyone think about JRE / Joe Rogan effect? Jordan Peterson was largely launched by him. The most influential media in the world. About to have Elon Musk on thursday maybe. 100s of millions will be reached and Joe is a huge fan of Elon. Priced in?,0
$TSLA - Elon Musk claims he didn't intend to accuse British diver of pedophilia | Elon Musk | The Guardian,0
two ugly bugs $TSLA $AAPL,-1
$AAPL omg let it ride! If it doesn't rise post-earnings today it will post x-mas. I'm not selling. HODL!,1
"I bet many would be surprised that $CHD has outperformed $AAPL since the latter's IPO, 17.63%/yr vs 16.81%",0
$MSFT every day of selloff provides another day of opportunity.,0
"For longer term $AAPL holders who want to stay long, but lock-in these levels. Can sell $105 Calls against stock. Oct max cc @karenfinerman",1
"$TSLA confirms it'll use $NVDA parts, marking a small but significant boost for the chipmaker says our #semi analyst",1
"with $amzn price/earning ratio,$aapl stock price should be 1300-1600.see how $amzn is bubbling? @JeffBezos  @jimcramer",0
"$Tsla - Judge Nathan has given the green light to tweet whatever he wants , whenever he wants.  It’s like his securities fraud thing never happened!",1
Top #moneyflow for #nasdaq today$AAPL $AMZN $NVDA $ORCL $INTC $NFLX $GOOG $CSCO $ROST $LRCX ...,0
"@DrBatra6 must not forget the good doctor, who told me to look at stocks like $TSLA $BABA $CMG when i was ready to move on from the #turd $TWTR",0
"#PRSPin from $TSLA is NOT the same as fact. #PRSpinUnSpun Martin Tripp did not sell to an *unnamed entity,* he leaked information to the press as a matter of public safety.",0
$FANG stocks killed it today -- double digit gains across the board!!Red in after-market trading but nothing crazy.. #investing #StockMarket #StockMarketNews $FB $AAPL $NFLX $GOOG,1
@RiskReversal Dan so are you bullish $AAPL as I m trying to figure tht from CNBC segment if it was bull/bear bet options cheap,0
top price gainer stocks on Thursday - $CI $ANTM $UNH $AMZN $HUM $TREE $ABMD $GOOG $NVDA $GOOGL $CSGP $BA $WCG $IMUX $MKTX $IIPR $ORLY $ISRG $BKNG $BYND $COST $MOH $WDAY $GS $SPLK $ROP $SRPT $BIO $FICO $PANW $AIR $NSC $SOLY $NVCR $CHTR $DDS $INTU $NOC $DPZ,1
"Squandered is a bit harsh. Tesla has sold 500k cars since 2010? The market is still in front of the legacy OEMs. $TSLA is a niche car mfr that caters to top 2% who don’t care about reliability, practicalness, etc. that 98% of car buyers depend on. VW, BMW, Merc, etc far from late",-1
Bought $TSLA 185 weekly puts 1.70,0
$AAPL big momma being delicate for last 20 days.,0
"Tues (11/19/19) highest faded trading range > 85% compared to open (Min $5, Vol > 750K, Opt Vol in any strike > 250): $CAR $PAGP $LRCX $BP $UTX $BJ $TOT $PAYS $GOOGL $RDS.A $PE $AIG $DE $MO $LIN $S $PXD $WDC $MPC $PAA $HSBC $FDX $UPS $M $EPD $RIO $BBBY $NUE $Z $IVR $BMY $WSM $DCP",1
"Mid-day bottom of trading range: $CY $GLW $JNPR $STM 0, $BX 2, $RWY 4, $AXP $CS $PANW $SHLD $TSLA $USB 5, $AET $AMAT $PGR $TSN 7",-1
$AAPL is so strong!,1
Able $Tsla is charging unsold inventory using diesel generators. Perhaps Elon is a card carrying member of this cartel? Just saying lol  $tsla $tslaq,-1
Warren Buffet and $BRK.A $BRK.B are finally getting around to buying shares of an Internet company - $AMZN. I hope for Berkshire’s sake it doesn’t take them that long to see the value and growth potential in Bitcoin $BTC,1
$TSLA Absolutely insane how high this stock is and this company can't seem to make any money.  Reminds us of the .COM bubble.,-1
@rahulkamdar @abhirajbutala And why wouldn't we think both of you have already bought $TSLA in 2010.,0
"David McLeod, VP of Bagholder Relations.$TSLA $TSLAQcc @BagholderQuotes",-1
Dow drops 107 points. $AAPL beats estimates and $TWTR closes above 200 dma. Biotechs rally $LABU Chart n Video,0
Let’s watch how $GOOGL will make the same.,0
Wall Street know nothing about $tsla,1
"It could also go higher or remain about the same. (After much soul-searching...yeah, nope, didn't sign up for SA) #mindblowingwriting $AAPL",1
The bullish tilt to today’s #trading remained intact as the closing bell rang. #stocks $AAPL $V,1
2/12 Low IV Watch List: $GBT $UNG $USO $ADP $TNA $LULU $NKE $LEN $ISRG $SIG $BX $ITB $MA $IWM $TZA $BHGE $EPD $CAT $PAA $AMZN $EWW $FIVE $AAL $ALL $FXI #trading #options,0
Hey @DesignsEl ProFinance Tip: Get a Toyota Camry or Honda Accord. Check out #TeslaServiceIssues to see why.$TSLA,-1
"Taking this $AAPL short, ascending wedge + bearish divergence look clean to me",-1
Big win for $vplm over Apple $aapl.  Great to see,1
$AAPL has been rising so much the past two days. Sell All Stock!,-1
@aapl_police Have you ever tried to trade 10-Qs? The data is dated and old; I prefer to trade debt and equity $AAPL $DIS $NKE,0
"$SPX all in all, could be last of the month profit taking, with first of the month tomorrow and $AAPL e's could all reverse back.",0
"Ad blockers are breaking the internet, study finds $GOOG $FB $MSFT $YHOO $TWTR - Telegraph",0
the 200 day break in $aapl not helping market here.,0
Apple Earnings: Disappointment Across The Board $AAPL,-1
$AAPL stock price plunges 8% in after hours trading.,-1
Sly dusty car joke. $TSLA,0
Shoutout to $TSLA for missing earnings yet still going up 10% after hours @elonmusk,1
"$AAPL Apple Makes Goldman Sachs, Mastercard-Backed Credit Card Available to US Customers",1
@jimcramer Hoping The $AAPL numbers should provide some pin action in$SWKS going into Thursday!,0
$AAPL Lots if talk about Berkshire and Greenlight but look at Cap Group. Thats a big tomalley!,1
"Who is auditing $TSLA? Ah, right...",-1
"Jan 08 Tuesday, $TSLA LOW was $327.09 and hit Bearish target $332.38",0
"Weekly newsletter out Sunday morning. In issue #2, we'll cover: #fed, #Yellen, equity markets, #earnings, $GS, $AAPL, $SPX, and more!",0
"$TSLA $TSLAQ what changed is people are waking and up shaking Eloon's spell out of their minds, although i see there are laggards...",-1
"#ThursdayThoughts Text: Hey T, $AAPL is now a trillion dollar company.Me:",0
The guy just cannot help himself. $TSLAQ $TSLA,-1
@beatsbydre is officially the headphone of the #NBA! Best believe $AAPL will be winning with this one.,1
"$MSFT has been one of the best comeback stories under Nadella. He is an amazing CEO, visionary, leader. I read his book a while back (Hit Refresh) and there was a consistent tone of empathy throughout. Highly recommend.",1
My guess is Elon Musk is lining up incredible number of positive announcements starting as soon as September 1st week... @tesla_truth $tsla what do you think ? Comment in this thread ...1. GF3 first car in September2. V10 Release3. Pickup Launch4. Record deliveries Q3....,1
"I said the equity in $TSLA will wind up as a ""zero"" & it will. I said NOTHING about timing, but clearly underestimated ""investor"" stupidity!",-1
"Nice work, Doc!$SPY $QQQ $TSLA",1
$AAPL Apple health team faces departures as tensions rise over differing visions for the future -- CNBC,0
"Why would Tesla choose to push many code revisions to lane switch on highways autonomously, but no code to recognize and alert drivers to STOP signs?A motorcyclist died last week, hit by a model X blowing through a stop sign: $tsla",0
"@tim_cook is not going to be able to keep his position as CEO if he can’t innovate better products for Apple fans. There is no good reason for anyone with iPhone 7, 8, or X to upgrade to next version. He’s too boring and wasting Apple’s potential to use that cash. $TSLA",-1
$GOOGL about to pass $AAPL in enterprise value. Steve Jobs gotta be rolling in his grave with arch enemy about to be worth more than his co.,1
"Everyone thinks they can produce an EV successfully and be profitable, but only Tesla has done it so far.Congrats, @elonmusk. $TSLA",1
$TSLA - ramping up production as auto sales begin to stall,0
"$AMZN 35 BARS 1498: 45* angle: 1533, 18 bars 1528.70 high: 45* angle: 1510.70, Parrallel Midpoint of the 45* Angles: 1521.85, NOTOUTOFWOODS",0
@twinstrader bought $GOOG 498.53,0
"Scalps and a swing trade: $UGAZ, $OLED, $MOMO, $LULU, $EXTR, $ESPR (see charts) Open; $AMZN, $HIMX, $CYBR, $AAPL",1
In 2 years the new Tesla chips and autopilot software will be a huge game changer. This story is starting to get very very interesting. #ai #tesla #model3 $tsla @CathieDWood,0
"$IRNC 0475 UNKNOWN to 99% of traders, was 40 cents a month ago. INSIDERS own 66%!$RDUS $UTHR $PTLA $OPK $GLPG $ARWR $ONCS $MTEM $SGYP $NEPT $ASMB $JNJ $MRK $GOOG $CLDX $MSFT $CMCSA $PFE $MU $NFLX $NOK $XO $DIS $NVDA $BAC $AMD $WMT $CHK $AKS $VZ $CTL $FCX $T $JPM $WFT $BIDU",0
$TSLA adding more calls today Bears will get trampled in short order maybe next several days to weeks this stock will be much higher,0
S&P on $AAPL: Apple tax receipts could help Ireland reduce gov debt to around 85% of GDP,0
